,video_id,comments
523,EioPVlWGQC8,"['ULTARMN RAMANTRIGA', 'Bz bxvcxbdb❤❤❤❤❤❤', 'WEH TIME NI AKU ADEE 😭😭', 'Doraemon', 'Gg😎🤠👻👺💩💀👽🤖👾🦾💍https://media.tenor.com/F-sSAUl9ohEAAAAM/good-morning-wednesday.gif', 'An jauh🤠', 'dfghuoo;looooooooooooooooooooooookkjjjuiuopl', 'S try g\nWe no', 'Aku suka zero', '😍😍😍😍😍😄😄']"
524,8-JH7RBKQgw,"['Wahh bangga nye sye smpai ke luar negeri kartun upin dan ipin walaupon sye bukn rakyat malaysia tapi sye sokong malaysia dan sye suke Malaysia #iloveUpinIpin i love malaysia ', 'terbaik', 'Tahniah semua production. ..dari cerita upin ipin ke pada zaman dahulu ke puteri..mmg best dan teeerrrrbbbaaaiiikkk.....harap buat lg movie mcm dlu...pasti ramai akan menonton..', 'tahniah les copaque, harap dpt buat movie upin ipin baru ye']"
525,gdxsVQlp5tU,"['Di kirain Upin Ipin pindah di Trans7', 'Dh 2021 baru aku jumpa video ni😂', 'Upin ipin orang malaysia dan indonesia', 'ᴡᴀʜʜʜ ᴜᴘɪɴ ɪᴘɪɴ ғʀᴏᴍ ɪɴᴅᴏ😮', '.', 'aku lof upin dan ipin', 'Betul betul......aku tak kuasalah!hehehhe', 'Auwhg', 'Hfgtrhvv', 'sura syeila mirip banget kayak upin ipim sumpah']"
526,H8O4kL2w0Xo,"['CCB. Vxvg vk', 'senang lah nak tengok video nye upin ipin hu bagus terime kasih ye..', 'Bikin dong karnivalnya di Indonesia', 'WARGHHH, BEST NYE KARNIVAL TAHUN LEPAS, BANYAK AKTIVITI...ADE MAIN GAME, SIAP ADE ULTRAMAN LAGIK...MMG DASAT LA..ARGHHHH TAHUN NIH BILE KARNIVAL, AJAK LA PULAK POWER RANGER PULAK TAK PUN KAMEN RAIDER..PERGHHH\xa0']"
527,hknJiG3YYGQ,"['&&----Asdxxxxxxxxxxxxxxxxxssss', '£££££""""""""""""""Aass', 'Puteri Ilmau', 'Puteri', 'kapan ya puteri semoga aja ada di lebaran nanti nda sabar nonton puteri', 'ade lagi smbungan puteri utk ep 7?', 'Its funny how tht one princess has lame magic. Teleportation? Boring.', 'Hmmm episod baru nya donk', 'x sabar nk tgok episod 1-5\nyg movie punye', 'Excited nya!!']"
528,v54YHFzCX3s,"['tolong sambung minat sangat kt cerita ni', 'Assalam les copaque bila nk smbung season 2 atau buat movie.. saya da msuk umur 22 da ni "")', 'Puteri Ilmau', 'Please sambung puteri season 2 serius blh jadi favourite cartoon lps upin ipin🙂😭😭', 'Kapan rilis di tv Indonesia lg,, filmnya bagus puteri limau', 'bila nak buat siri baharu dh lama tunggu since 2014 nak juga tgk season baharu. Pls sambung', 'Dah lama tunggu tauu\nAda lanjutannya ga niee', 'Sambung', 'Lanjut Lah Seru Tau', 'Nomor berapa felem nya']"
529,bEkPiynth5U,"['Wow I like the movie the ♥️🧡💛💚💙💜', 'Puteri', 'Puteri', 'yok buat episode selanjutnya 😭😭', '\\\\qaqP\\av!t😝', 'Hebat', '♥️', 'Promo episode 6 gk ada? Saya dari indonesia saya bisa bahasa malay sedikit.\nPromo episod 6 tak de ? Kitorang daripada Indonesia. Di MNCTV Indonesia ada puteri . kalau tak salah episod 6 nanti puteri manis melawan Gembira tu ( yang curi benda pusaka puteri purut) ', 'Mana episod 5.Hari ni hari jumaat dah..bila nak keluar dekat youtube??', 'Betul - betul']"
530,khFuZuzo3Hw,"['Upin Kamu Sudah Di Japan', 'Bestnye.. sedap2 je aku tgk 😋😋', 'The 2ffhbm, oiiuuu, o7lmjim', 'Terbaik,betul betul betul', 'best...............', 'Bestnya jepun halal dgn upin dan ipin', 'Botol ke betul...apa apa pon pencapaian yang menakjubkan les copaque keep up the good work', 'ARGHHHH JEPUN,BEST...NAK PEGI MAKAN KAT KEDAI UPIN & IPIN KAT JEPUN...ARGHHH...JOM PEGI RAMAI RAMAI...']"
531,pv-uH9tSqiY,"['Puteri', 'HWHRRHT', 'Keren 👍👍', 'Kenapa tidak dipanjang kan jadi seperti movie?atau animasi berepisod sebab best..', 'boleh saya minta kebenaran untuk download video ini?', 'best citer Puteri']"
532,sSG1HFxRPeM,"['memang la korang tak puas nak tengok tapi ingat senang ke nak buat animasi macamni.. dah la realistic taraf antarabangsa, nak buat macam 20 minit tu pun ambik masa berminggu-minggu..', 'cuma nk cakap cerita ni best gilerr.. cuma kalau pelakon suara tak baku sangat mesti lagi best..\xa0', 'Best sungguh cerita puteri', 'Kenapa tak buat movie kat seronok....', 'X bestla 7 min jer....buat la 30 min sbb x puas tengok', 'Buat la  telemovie baru lah best', 'suara manis tak ok sgt lol hehe', 'Kalau buat telemovie lagi best', 'best tak sabar nak tunggu', 'ALASAN !!!!!!!']"
533,0oij6od2Gzw,"['Keren banget karnival Upin & Ipin 👍👍👍👍.', 'Tapi  bila  upin  ipin   the  movie   ada   tak  saba  nye   🙂🙂🙂☺', ""saya doa 'kan untuk upin ipin semoga maju terus tambah sukses amin karena aku orang Indonesia aku cuma bisa doa aja"", 'wow cantik sangat theme park tuu aku respect sangat', 'keren banget nih', 'Music Background nya apa ya?', 'Wauu...', 'theme park? seriously? wow!! respect misi dan visi korang.. pertama kali tengok video ni and aku rasa kagum.. tahniah! tahniah! we will behind you guys! aku rasa nak menangis tengok ilustrasi bangunan seperti disney tapi bendera malaysia berkibar megah.. :)', 'Im so proud xD', 'P\n\nPP']"
534,CM9b5eVyrg0,"['Air Kolah Air Laut dan Upin Ipin Angkasa be like: Kenapa Tak Ada?', '0:53 kisah pisang & cangkerang', 'Upin ipin dadah kuat sangat smpai berhalusinasi', 'Mg .  O', 'I', '.', 'aku suka film upin ipin yang DEMI METROMILLIMEUM DAN METROBOT BERGABUNG', 'saya suka saya suka', '👘👞👒👘👒👘🎩👘👒👘👒👞👑👞👑🎩🔰🎩🎩🎩👑👒👑👒👑👒🎩🔰🔰👑', 'uyyy']"
535,SxV_nKXgvyI,"['Saya nak upin ipin tapi dah lepas', 'keren lah upin & ipin  tu', 'ala dah lepas 😥😣😣😭😭 saya suka upin ipin hhhhhhhiiii nak buat macam mana', 'Nak bando puteri nak nak', 'Mika ines', ',', 'Ramai Sangat Bang kat PICC Next Time Buatlah kat Stadium ka.... atau tempat yang lagik Luas... kesian anak anak. By The Way... memang gempak', 'Toooooop']"
536,P71cp1ZIZ1M,"['Aku suka', 'Semoga semangat selalu ya', 'Sayaaa suka banget', 'Karena saya dari Indonesia', 'Assalamualaikum les copaque prodution saya suka film', '😍😺', 'Sjskwuei', 'Puteri nipis berguna tongkat tali untuk main untuk jebat', 'Oeicjcis', 'Bagus sekali cantik lagi Putri - putrinya\nKalau boleh tau kak kenapa flim ini tidak ada di tv ya?']"
537,cN9fVeahbMw,"['udh 7 tahun aja:)', 'Dari upin dan ipin sehingga ultra galaxy fight the absolute conspiracy ultraman ribut watak utama', 'Hello', 'Hggbh', 'Hhhhvvbbbbbbbbbb', 'Xde yg nk komen ke?', 'Kartun upin dan ipin ini sangatseru', 'He e to doupin ipon', 'Mmiju\n\n\n\n\nHhjkckk(😄😬😈😡😡😯😯😯😈😇😉😡😯😊😅👉👮😍👾👆👆👆👆👆👆👆👆👆🏯', 'Lejenhero']"
538,hV_JtPu77ww,"['Ble NK buat season bwu', 'Ini', 'masa cerita ni ditayang saya ummur 4 tahun.Suka tengok cerita ni dengan keluarga masa tu.😆', 'Ayo Puteri limau dilanjutkan lagi Baguus banget ❤️❤️👍👍, 2022 yok sambung Puteri limau lagi, 🙏🙏🙏🙏', 'Puteri limau kok GK di sambung lagi, Padahal bagus banget,pliis lanjut kan lagi Ini 2022 loh', 'ayok dong season 2 nyaaaaaaa😭😭😭', 'nonton ini dari kelas 4 sd sekarang udah kelas 9 smp,kangen banget ya Allah sayang nya ini ga ada lanjutannya :(( sediihh aaaa', 'Cerita ini mulai pas saya umur 4 tahun cuyyyy', 'Saya Suka putri manis Dan purut', 'Wow flimnya puteri limaunya bagus sekali dan ada juga yg the movie']"
539,f1Smz_OjTG8,"['Apa khabar Series PUTERI?', 'Masakan nya masuk air dan Basah', 'Saya suka saya suka!', 'Apakah puteri bali ni terinpsirasi dari kota bali di indonesia🇮🇩? Oh ya salam dari indonesia🇮🇩 🙏', 'Aku sayang aku taukun dalam hatu dangrubun ltu jobang baik tapi', 'Bali best girl', 'Lawan bencana alam 🗿🤌', 'Puteri Bali berguna kipas ajaib bisa untuk kipas apapun', 'Melawan hukum perhujanan 😭👍\nTp ga sabar tunggu film nya', 'Harap ii ada penerbitan episod baru  😭']"
540,X5v240-k4CU,"['Puteri Kasturi, nothing can change my favourite.', '7 tahun lepas😐', 'Aku puteri manis', 'Gfgy', 'Kakak coba beli satu lagi adik coba Kak saya nak nih', 'ni pikul berapa? petang ke malam☹️', 'Kau busuk', 'Aku suka kasturi', '2022', 'Aku suka puteri bali']"
541,f6_ZSSbCv3I,"['Bila nk buat citer puteri ni lagi??', 'Lanjut lagi dong ceritanya 😭👍🏻👍🏻', 'Aku juga suka purut karna pemalu', 'Purut di hati jiakh', 'Sukapurut', 'Aku sampai hari ni nak tahu kenapa dia ada parut', 'Puteri purut hebat', 'Purut adek cinta', 'Purut kata adek cinta', 'Aku suka putri purut 🥰🥰']"
542,5C1fAZ11MGc,"['x best pun ..', 'Yu,', '', 'Bila nk buat crita upin ipin yg tbaru?\nRindulah nk tgk..']"
543,fckqfw7Oqyo,"['Atan Be Like: Patutlah Tak Ada', 'Terima kasih Les Copaque \U0001f979', 'seharusnya yg no 1 itu saat ke datangan pak usztad', 'sukahaikal', 'O', 'aku suka dengan pak allahyarham dato aziz zatar karena dia yang paling istimewa penampilan istimewa semua istimewa', 'Inilah Para Bintang Tamu/Guess Star dlm Semua Musim di Upin-Ipin.', 'Ap datuk jamali shadat takde ke kan tu Penampilan istimewa', 'ada yang baru, datu alif syukkri', 'comel......comel nya']"
544,zcwJfeWDcXQ,"['Teaser 8 Tahun,bila filem ni nak tayang, nak tengok 👍', 'Film ni sampai sekarang tak keluar2 erk 🤣', 'Hello 👋', 'Saya suka kasturi sebat dia my favourite', 'Ini nonton putri ni di mane ya?', 'Srikandi', 'Puteri kasturi karena hebat berguna pedang ajaib', 'Lama kali tayang', 'Wow she is like Raya', 'Wow kasturi putri kegemaran aku']"
545,lNqqIFWD1t4,"['jebat tu datang dari mana?', 'Finally you guys make comeback..Les copaque korang memang awesome\n#2022', 'Layan anak tgok kat netflix 2022..sayang la cuma 1 season...hari2 tgok tu je ..bila pihak production nak sambung season 2??cerita best!!', 'Bile nak sambung😭', 'Season 2 nya kapan bg', 'Pendek nye citer Puteri😭🥺❤', 'Saye dah tengok season 1 buat lah season 2 dan 3', 'buatlah sambungan puteri season 2', 'Buat yang season 2 nya dong.......', 'cantik cantik tau 5 puteri tuuuu....']"
546,SKu7s-FAkn4,"['Suka. Mansi', 'Manis itu jeruk maniskan', 'Manis cantik sangatt', 'I live blog in this country club in your details', 'Aku suka puteri nipis', 'kalian suka apa nih kalo aku yang kasturi', '1', '🌺', 'Puteri manis guna kain ajaib bisa menjadi hilang dimanapun', 'Di mana ibu nya']"
547,k-cJJbBSPYk,"['Pengin baget puteri dibikin season baru ato eps baru seru', 'Semoga tayang di Indonesia', 'Nak nonton kartun ni kat mane??\njawab pleaseee', 'Ini gak di tayangin lagi di tv Indonesia kah?, Padahal bagus filmnya', 'Sambung lah Series ni best kot lyn even aq lelaki 🤣', 'I like puteri on upin and Ipin 2018', 'Lanjut dong kak episode 2', ""Tolong kluarkan animasi ni :')"", 'Loh kok ada nama Putri Bali', 'This is a really good idea sebab semua animasi kat malaysia watak utama lelaki to have all women superheroes berkonsepkan melayu klasik gini memang terbaik. Hopefully les copaque akan teruskan idea untuk series puteri ni. Sebab trailer dah 10 bulan keluar huhu']"
548,Gr4i3tea6bE,"[',mjuy6uipl;.mnbvhuip[/mnvvcer4557700-poiiuuhyhhggffrtyuuioppljhhjjjkklpoo-plll', 'Hahahahahahahahahahahahahahahaha', 'Hahhaha', 'batul batul batul XD', 'Hahahaha die kate Batul Batul Batul hahahahah', '', 'Asal Bukan Umno ?']"
549,KBpKM4vsS4A,"['頑張ってね!', 'Membosan kan', 'xde subs kpd bhs melayu ke??', '', '', 'PILIH yang HALAL dan BAIK (Y)', 'View ke 46', 'Haha aino rambut kena potong', 'ARGHHHHH...KENAPA..KENAPA..ABG AINO NANO RAMBUT JADIK PENDEK...ARGHHHHHH...KENAPA..KENAPA?????', ""terbaik lah les' copaque team!\xa0""]"
550,SJVADqAyGbI,"['assalammualaikum saya dari malaysia dan selamat hari kemerdekaan pada mula sejak dulu dan hingga sekarang sekian dari saya assalamualaikum waramatuah hiaba rokatu bye selamat hari kemerdekaan🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾', 'Salam merdeka negara malaysia', 'Terima kasih pada Indonesia karna sudah nak hormat ti negara kami aku terharu sangat', 'My friend play soccer here with his classmates!!!', '👍🏻😭😭🤲🥺', 'u&i=faris anas', '🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾😛', 'Sukses selalu lepak 👍 salam serumpun', 'Berit', 'Lagu saya anak Malaysia Upin dan ipin']"
551,f0yCffXD3Yo,"[""Bebudak Les' Copaque mmg AWEAOME!""]"
552,Mig2l71Rjsk,"['Bukan nya 57 itu hari kemerdekaan indonesia', 'Benci-benci tengok jugakkkk..alahai indon nie😂😂', 'Kami indonesia my love indonesia', 'org indon x pyh la tgk animasi malaysia lagi ye ibarat ludah dilangit kena muka sendri je hahahaj', 'aneh....', 'saya anak indonesia.selamatya malaysia 👏👏👏', 'payah jelek sok sombong aneh', 'Muaz', 'Payah....jelek...sok..sombong', '']"
553,vTzrsHwDnYY,[]
554,0BxM8Cj8vhY,"['U4yyyurj to the o to o tree i free i few k uh ro to i to o tree o free i tree oto tree o req y tree o few o', '2:48 is the best!!\npaling hebat!!']"
555,EzbP9h-WmoU,"['WOW', 'Hk ya o few yyyj4u free o ga ga k ga k few o free l few o free o tee o few o free p free p free p free p DS', 'Di indonesia periuk kera nama nya kantong semar', 'Periuk kera jd viral gra2 Upin ipin', 'Assalammualaikum.. kepada yang berminat untuk mendapatkan kelongsong periuk kera boleh hubungi saya, zaidi. 011-16500612. Pembekal sepanjang tahun. Terima kasih.', 'kesian tok dalang', 'Tiap² tahun dapat makan ..lagi² masa raya .. Juadah wajib .. Kat kampung majority tak buat lemang sebab lemang periuk kera ni lagi senang nak buat ( ˘ ³˘)❤', '', 'Mana nak dpt lemang periuk kera kat melaka ade jual tak?', 'bley la tempah raya ni...']"
556,dT8GVO2meL0,"['Mcmmana nak jd family les copaque...mcm best je...', 'Seru ya, btw pengisi suara upin ipin tak nampak pun\n:D', 'NIAAA!!! <3', 'Selamat Hari Raya :D']"
557,Cx1veqn21uQ,"['Salam dri indonesia', 'Yg dislike mungkin dengki..', 'Fpihhh', 'You Tube so good ']"
558,E6wjXtkyoXY,"['haha2 maie kena halang >.<', 'Ping ping oi']"
559,0rKzzuHCAW4,"['Ujieiyyy the k free o ya i tea u tree o to o few k tree o tree o free o few o req o few o ga i few k da l', '6:29', '6:29', '/', 'Selamat hari raya aidilfitri maaf zahir dan batin kru 2 di situ', 'Selamat hari raya aidilfitri maaf zahir dan batin kru 2 di situ', 'selamat hari rayeee..\nmaaf zahir bathin..\nspecially to abang faizu :)', 'selamat hari raya mohon maaf lahir dan bathin.......', 'Happy Hari Raya for all of u ...:)', 'SELAMAT HARI RAYE!!!!!']"
560,KDjEKLhKIhY,[]
561,yC7HE1_JC1U,"['Upin ipin.       The best', 'This the best episod', 'Tahneah!']"
562,9fgQ8agWwHc,"['Yubi?', ':v', 'Halo?', 'Transparansi Anggaran Dana Desa (DD).', 'Aku datang sini psai video yubi ngn zack merican', 'Anjir ni namanya gk ada lagi apa', 'terbaik..I wish I have your voice', 'huhuhu,janganlah.manislah aku..', 'Manis aku.\nHuhuhuhuhuhuhuhuhu!!!!!!!!!!', 'lumayan bisa buat hiburan']"
563,t7eSq8Whlo8,"['Dekat mana dekat bandar mana\n', 'Saya suka saya suka....\nTahniah Encik Borhan dan team..']"
564,L5NRcQExESA,"['Ttty8yxd', 'Sila ikuti LINE Upin & Ipin untuk mengetahui siapakah pemenang yang bertuah.', ""Tema Bufet Ramadhan di Pusat Konvensyen Shah Alam pada tahun ini ialah '“Sinar Ramadan”.\nSaya mahu berbuka puasa di SACC kerana disana mempunyai pelbagai makanan istimewa yang jarang didapati di bandar dan kebanyakannya merupakan makanan ala- ala kampung dan suasana dewan/bilik yang dihiasi lampu2 yang sesuai dengan temanya membuatkan seperti berbuka di kampung. Dan yang paling saya gemari ialah NASI KAMBING KEBULI yang telah menjadi hidangan paling istimewa disana."", 'Jawapan : ""SINAR RAMADHAN""\n\n\nSaya\xa0mahu\xa0berbuka puasa di\xa0SACC kerana saya ingin merasai suasana berbuka beramai-ramai dan menikmati juadah ala kampung yang disediakan untuk melepaskan rindu pada keluarga yang jauh di kampung halaman.', 'Sinar Ramadhan. Saya mahu berbuka puasa di SACC kerana aneka hidangan ala kampung yang sangat menyelerakan disediakan termasuklah hidangan tradisi Nasi Kambing Kebuli segar dari dapur SACC', 'Jawapan : Sinar Ramadan\n\nSaya mahu berbuka puasa di SACC kerana tidak pernah merasai masakan kampung yang sukar didapati. Jika diberi peluang saya akan membawa ibu, ayah dan keluarga bersama-sama bagi \xa0menikmati kemeriahan masakan kampung di SACC.\xa0', ""jawapan: 'Ala Kampung'\n\nsaya mahu berbuka puasa di sacc kerana saya ingin berjumpa dengan chef itu sendiri untuk bertanyakan serba sedikit tentang kerjaya sebagai seorang chef kerana saya akan melanjutkan pelajran ke ipt dlam bidang chef, harap ini dpat membantu saya, terima kasih."", 'Zl', 'Jawapan: Sinar Ramadan\n\xa0\nSaya mahu berbuka puasa di SACC kerana saya ingin merasai kelazatan dan kehebatan masakan yang disajikan oleh Chef \xa0Mohamad Jamili Napiah serta kru beliau. Disamping dapat berkongsi bersama pengalaman ini bersama insan tersayang.\xa0', 'Tema tahun 2014 ialah ""sinar ramadhan"".\nSaya mahu berbuka puasa si SACC kerana ingin merasa keenakan 120 hidangan ala kampung dan merasa kehebatan nasi kambing kebuli yg dicanangkan sungguh menyelerakan itu.dengan kehandalan chef dan pasukan,sy pasti ianya bakal menjadi mimpi indahh dalam hidup saya jika dapat ber\'iftar\' di sana.']"
565,O1T6ZeeOHbk,"['Saya dukung Brasil supaya jadi Juara FIFA World Cup Qatar 2022™\nHexa-Campeao, Tamo Junto A Copa! \n\nSaya dukung 8 Tim untuk FIFA World Cup™ nanti\n\n#NowIsAll #FIFAWorldCup', '🤣🤣🤣🤣', 'Anjas', 'Kok sepi', 'Neymar Jr Aku sokong Brazil', 'berbagi ini', 'Hahahaha.... I dont understand what they. Speaking .. hahahshahaha', 'Beri film baru lah kan mau puasa ramadhan', '', ""Why~here's no english versions about upin&ipin series? Only~one episode I can see with english version ^^""]"
566,MG2meZkBrNo,"['whaaaaaaaaaaaaaaat!', 'I like how di looks like', 'what you da du di and do', '👍👍 semangat', 'Its really cool how you voice acting from Da :3', 'Dadudido kartun yg paling comel awww ;3', 'Kayak pernah nonton dadudido (◡ ω ◡)', 'Like dan subscribe channel dia', 'Wah pastinye suaranye bagus', 'DaDuDiDo']"
567,qiiC9oAeTek,"['I km', 'Boleh lah\n', 'Mmmmm\n', 'Sv k.', 'Kl \nVmwpjjuegfewdednbvdbbhbbbcbjjdbjsbcjsndndbjdj nfnbvrhhdhhhddhududhhfchdhhcjcidjiiuiuufhhhhfhchhuioiiuuuuuuuuiiijjjjjjjjffffffffuuuuuuuhkcbcochdodhxh', 'First comments', '1st......WARGHHH UPIN IPIN.....SERONOKNYE......']"
568,chBZZ2qP3_c,"['Im', 'bbc', ""Saya suka menonton video pada zaman dahulu di YouTube Channel Les' Copaque kerana cerita pada zaman dahulu ada pelbagai pengajaran yang boleh diikuti"", ""Saya suka menonton video pada zaman dahulu di YouTube Channel Les' Copaque kerana cerita pada zaman dahulu ada pelbagai pengajaran yang boleh diikuti"", ""Bismillahirrahmanirrahim..\n\nSaya suka menonton video 'Promo Upin & Ipin Musim 8 di TV9' di YouTube Channel Les’ Copaque kerana saya menyukai lagunya. \n\nSaya selalu menyanyi lagu promo tersebut yang seperti lagu 'chicken dance'. Adik-adik saya juga menyukainya. Adik saya kata 'ingat chicken dance, ingat upin ipin'. Apabila kami ingin menyaksikan episod baru Upin & Ipin, kami pasti akan menyanyi lagu tersebut terlebih dahulu.\n\nIni sahaja slogan saya. Sekian, wassalam.\n"", 'Saya suka menonton video DaDuDiDo Open Fire di YouTube Channel Les’ Copaque!', ""Saya suka menonton video upin ipin kesayanganku did YouTube channel Les'Copaque"", ""Saya suka menonton video Upin & Ipin Cita-Cita di Youtube Channel Les' Copaque kerana aksi mencuit hati Upin & Ipin dan kawan-kawan, dengan telatah masing-masing menceritakan impian, comel dan ceria bersama rakan taulan, animasi Upin & Ipin mengukir seribu senyuman!"", 'Saya suka menonton raja buah di lesa copaque', 'Saya suka menonton video upin & Ipin ""Tersentuh Hati"", di Youtube Channel Les\' Copaque"". ']"
569,ewDbAtUnaBQ,"['😍😍😍😍wawawawawa', 'i', 'di tunggu kedatangnya di Indonesia Upin Ipin\ncomelnye... budak budak niii...\npasti seronok...\nbetul.. betul.. betul..', '', '', '', 'yy', 'Comellah upin dan ipin ni rasa macam nak cubit je diorang ni']"
570,8j-y21OglqA,"['Nobody commenting about their opinion on Du, bruhhhh', 'Zzzzz']"
571,qh6Use0gjJs,"['Salam sejahtera, boleh tak saya jadikan video ini sebagai pengajaran saya ? sebab murid saya tak tahu maksud juruanimasi. Terima kasih', 'Ini cita2 aku huhuhu', 'berminat belajar animasi? E-mail saya shazwan@lescopaqueacademy.edu.my. belajar diploma animasi dengan industri dan peluang kerjaya bersama les copaque', 'cita cita sayapun ingin menjadi animator. dan mulai mengikuti lomba lomba animasi 2D . masih proses belajar animasi 3D', 'cmne nk mintak kerjaya ni ye??', 'adobe flash + corel draw + photoshop + adobe premier', 'best la', 'salam.. sedikit pndapat yg sy nk kongsikn.. cter upin ipin ni mmg best..dn dh smestinya pemint2nye ialh budk2 kcil bwh umr 6thn. Sy lihat upin ipin mmpu mmberi pengaruh yg besr trhdap kank2 dari segi perbuatn dan perckpan yg disiarkn..Pndpt sy, boleh x pihk les copaque production lbih mengmbil berat isu-isu ni krn stiap yg dilakukan oleh upin ipin & rkn2 mnjdi ikutn kpd knk2 yg menontonnya.. sbg cntoh, pggunaan ""aku & kau"" dlm prbualan mrk..pggunaan aku&kau bgi knk2 umr bwh 6thn agk kasr sbnrnya..tq.. we <3 upin ipin! :)', 'Animator impian kerjaya saya .><', 'Terbaikkk']"
572,sIl1_HvhbUA,"['Mereka sudah ditempatkan di tempat yang sama:)', 'Al-Fatihah untuk allahyarham Datuk Aziz Satar.', 'Tok aziz mati 🤲🏻', '01:36 sedih', 'Ya Allah istirahatkanlah jiwax disisiMu....swargi langgeng.', 'atuk aziz sattar sudah meninggal ya allah rezeki nya banyak semoga atok aziz sehat selalu', '😭😭', '⚰️🪦⚱️RIP ABDUL AZIZ BIN SATTAR 1925-2014', 'Paling rindu gelak arwah.So funny🙂\nAl fatihah buat beliau...', 'Aziz sattar tekejut \nTOK DALANG:BETUL LA AZIZ SATTAR DH AGAK DH\nAZIZ:SASASAYE KE\nUPIN IPIN:BYE TOK SATTAR😭😭😭']"
